fkghdikaeeklgecgdkkchfcedbemficgllfaighiffdmabiaiheelaibcmaekhegfcgeaiibeefgmicdiialkddglgacfmffbfelgiffbgabdeiakiegfcbkkagffgmkcliialdagdgadifhhkhgigdfcmdfghbclimlieehflmbkimleiailkgbgaflmemgfibmcahmgdahbdhkfichbmahlicmdciaakfkfildiaalcffammbcbakcikifdbcdfflimmefgiflkfkbibdiemcaeeccaibmlehgikbcgehffbeemdmdeifiidgiifbkhgifklimiifblcgieaklchfbiabcbaekdelgiglkggfdiakclmiiialdfiemikcggmiimfbkcgghlhmielliiblcemgceeieaiilmfaikddbhfgedllicfkcegcelblkiilhhimhmgiblhfmbaabahgidgkgdkbhdhaeimalfifklidgemfi,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
bilciegikdgdlgalclamagmcidlfmidcgcfkhbeehiaaddaiaaaidbfkiegmkdkhaimiigflmfimaaafhikdkghfkhififiicghhkfkhidkimfahkhidmidbbhhbabdblimieamcbikhabeikfmihhicbbbfilhhiachhgbgmefblicefllidbekmilicicllakcmiikgigichglhdfflgdcldkbkllehfgldikfgiimacikacabdimgdgmdaiblcbcakmemhiehlchlemklfefhdfbhkbibeikclbgidammiclegeiigllcmfidimcibicbgicbeecegamkggdmikdglhhhhcafeeeicabdgmbcccggibkdalagiiggedaiimaicefliihmaimagdbffkidldmikkchchhkifhdhicgkhigcklhileihahdfbkcefkachlhmgbchmmlaciihdlgkcmhffhiikkagiieliiameligigb,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
ccfaeecadfmialmhigaiaaiimehiehffcdeiblfkimmlbbdfmceibblimideldfghhhikgkbaggchfihggcldecimfbckbhebeghaiklmifmcaccllacicammhgkbmkialicababdcaimmiheciehfhbliebaiclgefkaghakehhlbiegiiimbbefbdcelfheildliifkamiffakbghikllecleleiaciaemikmiflafimlgikdhfflmealekchfbcbkhklkmekffllaghgfagagliacfimekhaaelcgecmdfkcmafkabbfglembblikhlkkfiigadleiffhmiafihgkhhamdgcchhaebfedbiibdlikakmmimmlfcceiagaldahigklclhbilefhaidkldeebdmmhfhhceilebafcbeefbikcggkfemekeehhgmhhhlaecaaiaakahekbhiligmdmegibiihddafaddekalicblifdi,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
gemkkellihmkhdfilcikhfbkbiiibehabclfamailcdcbkikkicmllkiafgiifcikaagaibkbkcichiglilmgllcbbifgecfmgkedbbbecfdliciaciiacafkiidkgegbfabcegidfggadifibeaifbigieicfffabbbhikkfmmghlmbflkmfmfffkbfbmbmchahdggbhfbciflkiklkagckldggbfebdadcfhdabicaechlidalfghemmfkgheemigklgdmbidhmaklmiabccihllbgiaaifcdehghbidiaaiimbefdgkgkbcfkcgkiigmhigbciaiaelhahiebghdlgichakichbblhklhifbhaahdmbhfbidgbcdmlladiahimbmifichciakdkililfkbfmembafcfidbcklkgkhfifhcehahfalfhfighcfdaeeghbfccihhiimbiibaibfalidikikgdflkcifbdefihbgbkii,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
bgcffcmlghaflfbmflklbeigcledchieemhdcidieacabgmgbeiamalcdhdgkdbmcgilebeikfmfidlfhfllggfelbmfehkbmeaeiemglegdiegeeddgacmffmlgcgaibkhecieigigdfifadkmiialdmlmlifkaachcfilidflehhigcdhiiliagckhdcfkkalaldimekafbfehmiggbcdlecgkihbkkfmhemhdddiefiggmhiklmgbbcamlmdkhgihgbkakaaihmaflaiiiaflfgllflcfheabfaiicdmaffdfmkiceelklekiglhkfeegbliahbghcflckfcaghfkammbkblgbmmmdffhhigklacbcglimmigadkgadeakigadfcchbgcicdfamficdhmleabiflefclgmkaeiikmkgdkmkefbmkbmggghgiakkfdkbdclelfhimkddhhcmabcdiidfdmgeciimbhmhfcliidabfb,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
ecifikiildkahkilhmkbebbcaiibicamfdiclkccmkiiiikkefhfikbkdmflfdcmeafeicbmghhgichidhbdlfdmglkaeebglimcagdchlkeiagiaghkgcfcdidglhceiieiigdicikhhmcklmifekikhecfligadfahhdmcghgfmidbckkeckiiadiacedgebkbgibcaihhiidamekaagdakiebhhffeiefhiafhidbhigkdcbcdhfiaclfglgiibhfmmflmadefaaigelkbblabfkgbdedhdkhkmkdaihehlicbhemaehldgecidkacggbcddfdickaideaklmcemmchccmcdbmlkamgbcehahhabbceaehedmgdhkeeigldglcifmchidbgacciaalhaifghdkeidfikdhahiieghkhimikcakbkidgibchadeicedabieemdicialgledbmmchlclimimifbmbfccackfkheldbh,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
fkdgfecaidmiiehmhdgedacfikgmhffakbgiiakcalckblaifafcfigklbmbdbfgbbmbbmlkhhfabcgbkfdifemkihmmlhcihhdimmcfhekcmccfifcbibfachiifmidfchicbkgbmmglchhblkkabeibdcagkgglgmlkkgeefgmbkmhdifmealcheifigdfidclecaaeccldlgimbiblckikbfihmibiemhfggfdgehcgkbihciahckelbfikhdfcbkbkimdcbkcaihbgehlhhkkehacccmigilikkielidciigmcmihkliikmghacgifbehgdcaadicehiiemifdmiaiiicikgibciichaikehiikfmgkckiihihfmedllicdedfdkemafabmgicieckifceciiclbmdmklebgmfgmmdbkcdfigmfciadmkgdiekildbadecfaiikhahhgiihikdicidfhaciggdiefaalblalfakl,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
iafcfkcihggegigakibieiglghimdiaikfihcldmdhfgmeihkihdiagmbikflgiahcbaciihdbigkhihmiiaghaiiiiembbihmkgdfmgicccfhebcalaidkfdhgakidbhiafbkgeafdggcgakkiihagkkhdagbgmhbhgkkhblicfagkbkageecdiiaabmblhkhlicdggiflfaimmebmgelfdgibmfcadlhaffbbhgkamelabmhalghbhcfigggigifhhkkbfdillkgiahadgibkegcggfehkcdgbhfgbmhcifecedallidggfcgfmbebkbieihldfhaimimgammigfeiamckmcikdldifikiihcfemifbkmakefaikebeibefhaciegbiakigkcediialcgfcaabedlchdmigkbgkiahmgaglikdmieklfimmkbdmbmbageigdffbaaecgceiklhebidifiillfbhigkhemgcfbiehim,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
cghahlkfckfeaeicigifkhfedfleaihdkihgdlgmdhkacgaibabdahikhmamkkbfhbidfdfeggkkaicikbidimmmeaimmhimmhiembfghkmkaildkbghdlmedglmgkdhaeambbglkiccmaeecgdagcbiiihigakcehligifhgbadlbhaecffemielbfbgkfilafiidkbiigfeihemmbghhaflfmbahchmddceechcmbbmhaflkkikilaibkbdmmdicfihdkemkfcgakmbaebdeefigekichldbhidigdbkeilciiigkhkchifgalcbcbegiemiigehcedeickkibldchdifkmdigkhcilcdciimhkalamccgmkgfmachfiafkelhbemcfmikiifcgdilimmclidhieaiieifekhigagiefeilfgkkdhagmgllikfekfigicllcgiihgbciihfedkibadmiiamcchkmdhghciigkfmeac,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
ielibbgleimkfmaekbalfcligcmbleeaaikkilkdhhidihifmegikbahdiahhgcakcbbkmihmimiblkfcfcdecahedlkcigmieebchiibebificiihdlilbiiiceaieagdmaildigfgegbeiilegflgagleehdelgkbembdebkdidbflaabfeimamiiiifkmdlcibeiaagfiidbhikkmdkeicbilfbhimdhgllcidlbkckhiaidiikcidgliehdmiilegdcalgifeahlgbcmiabafgddcgiadimbkibddlbifdflhimdcdligdfkimdldgciefdlgibffhfbikdkafbecfifggkkigmdggdmgfahledgbillbieahamaiaififhgheiclimkdimiillggdddkmdheaeimaikieldhhfiadgmccckiihikfcilmahdiafehilaggkibcaflimkfmhkgmliahhdikbhkbhahclhcfemada,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
mgkigfidbgealcgcadelbcgcdccilhifhcldekgcfacgieielhiahgieiacigihcaekifimialiigihleeceeaaallalmiibhifclhleeegkibhmibmiibibmhffighagbgbhmkgdgmhiekikabfgeiibkghicdhdcdbaagkebmambifmdeleeaflggglkfeiacimdefilkigkhhmbmbiflchfbhlddlaaildffalhblbckedfhemdcdigmfaiebldigeahhdhfelhlahggbbckikkaeglbgbhelagbhimkgadlahcbclcklhgdbkiflcfmagmkcmflkgkiimmbflceiacamadmgemekbmbeficckklkhaehhiaaeliflaiadffcceecikhgkilfkkmmadilhgdkdlfbbfdcigceklfeechklgacdhggakheeibfekehdiedlgglfdieikbahifehcekeehkeliilhieggbaemfligfc,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
fgdifcliiigbkicmbakhhlagidlmkkiecgegffaelgabigaliaidbhbefgggfcakibefbkfkkflcgbfdhiihadgmgkiaddmiakiklcgceleeeidikdabmafaemhhfgimgibiciibcimgameeidbifkihcekeacikdifghgaadefbcmegifcaiecbeigmdahkkehkebdaliddbhiegmffahciglimbilllfbmbdggiakhclmlddakfdlggbleeaflkdieiicicighdbkgfaliideimidiicccclifaafccmbckfblbmmaelcfddkeificaagclidfgfabebfmdihafddmgcdlafliakfgbibdaaieamciifafamceiliibaiekahcfbiadimibdmkkhbaghdidgghdikeidhikaiaeaeemahiaifmfibmdcgeglbehmlfmgbkkefagckcecghgcimkaadklghieiimdhgiecibllkcegi,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
emdicghbhdabbfgdmgkkicmicfmkikiccmifefbmlikahdmagmikmkdillicheekdmbegdedbidlhbahfmdghhmmgdaeglffkefgbbcbgdfeidamiiehgllmefacidlgbhimmmgkecdhdgikhlmlhliklikeifmibidiikbhhfdhbcdmmghmclfiafhihcbbcagadgleiiaiblkaiiicfdgdiebakicmfaikamhmfaflblccdfiblfbfdieiafmimaeblmbdmcicgehmimhedhmhgililekhlkeabhmhmdeifaaglfehbdkdhihgekmfkfhiimedihclffddbiaildgfkgdaeegbdccddikggkhlghakilfifmkbhdmcliilbccgclimhlgagiaiaikfiimhdchdaiaceibiklckmlecdlimmimciheieifekibeiaeaemckedbbchmiaiiallchdamdfdceeiabfkeeiaalckaladeg,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
clldkebeledckdbahlldcememelgmhilaefkmbgbeaeigecehclaiicafgibbblgbkkgkiiimaefibiadebkfmdiclgmcdlkgiaifdabelicfiigmekimdcfgagkiflmdiadcccgkdmgkkmlbclddgmieiimgbiadmdmlflgiakaliggldldilclbkdilgafebfmlicgclhlbdibfbbmaimkkifmlecigiiebcddbhlbimbkbfgdgibkkggfifaiagcbaichcikadhfkilicdmikddmlihdbeemfhhkccbbdelkgkgiaildibmeeicglelmifhgglbdadecaledmbfbgaddaahkbdimbmgecmhmidcikemagfimheehehifecemadmdbbikcieaadgilimbkfmhhbikleabdmdhlkkadfglhmdbecgcecmdfakddkfliihikgkggbfablglekfldahflcicahdaffbfcfbcdimbmiehk,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
fhmcbebmfeicgmicfbddmbiaglgfggeeeilllgmhbcgkekiliacimmigmidgkeigbbhbgkkhhkmdhbkhgbiibgbiiaahfkekihglecgadhabiaiiaidigfmelhckfibgaibfiadkigimimdhbkbmikailmcgkbliiahkfbfcidieediiaickegklbdfbkfiifdicddaigambicbbdeedffifhkfmidiahkbccmhambklgieldledmfbhgiiiifbdmdhihgbbaidbibllidclalcgkcififefklaallkachmikiibdgbfcakgiiialdaembkaacdcfkcbkmeemalegggficmifaieghaelmbhbcebliihhifhiifibgddmclfekffalamgkklfmbcbkgflhdkiiggdighhchdmcklkmgfekdbedcihiichaaeafecggidembkblhlihamlhiiemgcielbeccagikhicdkiegilagdfkaa,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
iigehicibmbimilefikadiglimheigmdiifdfmfeeiaiegklegiibehhhaedifceiekeegmcigbieeahiidicfklgmkkemckmlkhmlcdicliffbgghbfilbbcbemaiiheiciieiiehgbeggdhmgeaclkaghlikdimlhbhhihmcmgmflbaklkackgeghcbidebemmabigelhhagcfhdihiggeiefagmgeiifcaihadbgihikhlagebgcifhlcbdacifmkfiblclahhaciamigilhiccehfimhmleiiglhhhebebegiblccalmlfkddhdgeabllegiiibibkbimifeghkciaekciicbhddldilmdhihgakgkhiilgkhfacelgkehibckccadgadeidhlilhkmaidiflaghgieciifhaidlliaklfamfmfcbffcabheklimacgmcidadchmmfiggiimgfhhhmbididbikafikhbdiiekfgf,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
cchilkbdcfhbmhhcmhcbbmiacmllffmbfceiifhkmbiibfihaahicegciidhhicimlefgageedhhdliaadgadiedacifmfifekgficgcldfggfhimmicmdieldkddlcmffggleieacihaldielghifbdkekimlacicdkgafifmfmcighagafbheabhbaablildbimdghchldlebeiimcllbiehfkeedhihiefkgfhiccllgmikigkddielealciiahabadikibebliafddghkldclaebifefchfkcglhigmgibeamahecikghfceecfcdamkfimfhldeiacfklieadblgalgahgahdhiidebacdickimkiafllbfmfcfgcgkhfhhhfedikdiebekegbkacdikdgfkiicaihclhimalbbkadmgclmeamikdbkikhhkklhaicgcbkhaifibhlkkikaahdcgabeimdccdbibeaichgmmiid,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
laaeebhmllcdhiblkhlcechcmcgamhddgkaiimleheiaikidckbcchffdbaeglkdeakbmhbkmblkbibmagifflflbhiiilhleckhkelicigihgdmifhechifgmgbckbfdbmffldlbiefgdldaigmbfckfhkikeblkeifcidaeahkdfdgidkkfdeecekcfmhfladfgfigdciabicdekmkifidlllbkkiidfdhkagblaafbhbleifkebflcfgeeecaedalkhfbfgadgmlibkbfmklfgmicemihhmmaigebfkfgehldifigddadlfiefgflikilemghmcfacdgdlmbidelmidbecdmchkdmedikagchbdbiglaffaiilidllgchhgfelmbkedmhfbeiihdifcfgmfhibdflckealldehlccekigkclfekbggiiccmdllchkaficbbigkciakedgkgicfbilllcicbacifiiimcdmciadikm,[[0, 0, 0, 0, 0], [0, 0, 0, 0, 1], [0, 0, 0, 1, 0], [0, 0, 0, 1, 1], [0, 0, 1, 0, 0], [0, 0, 1, 0, 1], [0, 0, 1, 1, 0], [0, 0, 1, 1, 1], [0, 1, 0, 0, 0], [0, 1, 0, 0, 0], [0, 1, 0, 0, 1], [0, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 0, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1], [1, 0, 0, 0, 0], [1, 0, 0, 0, 1], [1, 0, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 0, 1, 1], [1, 0, 1, 0, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]]
